Season,Player ID,Temp Player ID,Player,First Name,Last Name,Position,Body Fat %,Hand Length (in),Hand Width (in),Height without shoes (in),Height without shoes,Height with shoes (in),Height with shoes,Standing reach (in),Standing reach,Weight (lbs),Wingspan (in),Wingspan,Bench Press (reps),Lane Agility (sec),Max Vertical Leap (in),Modified Lane Agility (sec),Standing Vertical Leap (in),3/4 Court Sprint (sec),Spot-Up Coll 3 Left Wing Att,Spot-Up Coll 3 Left Wing Made,Spot-Up Coll 3 Left Wing %,Spot-Up Coll 3 Right Wing Att,Spot-Up Coll 3 Right Wing Made,Spot-Up Coll 3 Right Wing %,Spot-Up Coll 3 Left Corner Att,Spot-Up Coll 3 Left Corner Made,Spot-Up Coll 3 Left Corner %,Spot-Up Coll 3 Right Corner Att,Spot-Up Coll 3 Right Corner Made,Spot-Up Coll 3 Right Corner %,Spot-Up Coll 3 Top Att,Spot-Up Coll 3 Top Made,Spot-Up Coll 3 Top %,Spot-Up 15ft Left Wing Att,Spot-Up 15ft Left Wing Made,Spot-Up 15ft Left Wing %,Spot-Up 15ft Right Wing Att,Spot-Up 15ft Right Wing Made,Spot-Up 15ft Right Wing %,Spot-Up 15ft Left Corner Att,Spot-Up 15ft Left Corner Made,Spot-Up 15ft Left Corner %,Spot-Up 15ft Right Corner Att,Spot-Up 15ft Right Corner Made,Spot-Up 15ft Right Corner %,Spot-Up 15ft Top Att,Spot-Up 15ft Top Made,Spot-Up 15ft Top %,Spot-Up NBA 3 Left Wing Att,Spot-Up NBA 3 Left Wing Made,Spot-Up NBA 3 Left Wing %,Spot-Up NBA 3 Right Wing Att,Spot-Up NBA 3 Right Wing Made,Spot-Up NBA 3 Right Wing %,Spot-Up NBA 3 Left Corner Att,Spot-Up NBA 3 Left Corner Made,Spot-Up NBA 3 Left Corner %,Spot-Up NBA 3 Right Corner Att,Spot-Up NBA 3 Right Corner Made,Spot-Up NBA 3 Right Corner %,Spot-Up NBA 3 Top Att,Spot-Up NBA 3 Top Made,Spot-Up NBA 3 Top %,Off-Dribble Coll 3 Left Wing Att,Off-Dribble Coll 3 Left Wing Made,Off-Dribble Coll 3 Left Wing %,Off-Dribble Coll 3 Right Wing Att,Off-Dribble Coll 3 Right Wing Made,Off-Dribble Coll 3 Right Wing %,Off-Dribble Coll 3 Top Att,Off-Dribble Coll 3 Top Made,Off-Dribble Coll 3 Top %,Off-Dribble 15ft Left Wing Att,Off-Dribble 15ft Left Wing Made,Off-Dribble 15ft Left Wing %,Off-Dribble 15ft Right Wing Att,Off-Dribble 15ft Right Wing Made,Off-Dribble 15ft Right Wing %,Off-Dribble 15ft Top Att,Off-Dribble 15ft Top Made,Off-Dribble 15ft Top %,On-Move Coll 3 Att,On-Move Coll 3 Made,On-Move Coll 3 %,On-Move 15ft Att,On-Move 15ft Made,On-Move 15ft %
2002,-1,,Chris Massie,Chris,Massie,PF,,,,78.25,6' 6.25'',,,107,8' 11'',248,84,7' 0'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2442,,Chris Owens,Chris,Owens,PF-SF,,,,79,6' 7'',,,104,8' 8'',237,83.5,6' 11.5'',10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2404,,Chris Wilcox,Chris,Wilcox,PF-C,,,,80.25,6' 8.25'',,,107.5,8' 11.5'',218,85,7' 1'',20,11.43,34.5,,31,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12070,,Cordell Henry,Cordell,Henry,PG,,,,68,5' 8'',,,92,7' 8'',155,73,6' 1'',1,11.3,37.5,,33,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2451,,Corsley Edwards,Corsley,Edwards,PF,,,,79.25,6' 7.25'',,,106.5,8' 10.5'',285,82.75,6' 10.75'',12,12.18,33,,28.5,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12044,,Craig Dawson,Craig,Dawson,SG-SF,,,,75.5,6' 3.5'',,,102,8' 6'',200,78.25,6' 6.25'',0,12.06,30,,26,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2414,,Curtis Borchardt,Curtis,Borchardt,C,,,,82.75,6' 10.75'',,,112,9' 4'',238,86.5,7' 2.5'',7,12.56,27,,24,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2402,,Dajuan Wagner,Dajuan,Wagner,PG-SG,,,,72.75,6' 0.75'',,,99,8' 3'',193,74,6' 2'',16,12.03,35,,28,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12068,,Damon Hancock,Damon,Hancock,SG-PG,,,,74.75,6' 2.75'',,,99.5,8' 3.5'',203,78,6' 6'',15,11.62,35,,32,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2443,,Darius Songaila,Darius,Songaila,PF,,,,80,6' 8'',,,108.5,9' 0.5'',240,85,7' 1'',8,11.69,29.5,,24.5,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12066,,David Graves,David,Graves,SG,,,,76.5,6' 4.5'',,,101,8' 5'',212,79,6' 7'',8,11.2,29.5,,26,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2400,,Drew Gooden,Drew,Gooden,PF,,,,80.75,6' 8.75'',,,106.5,8' 10.5'',227,84.5,7' 0.5'',13,11.81,33,,29,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12057,,Elvin Mims,Elvin,Mims,SF-SG,,,,76.25,6' 4.25'',,,105.5,8' 9.5'',211,85.5,7' 1.5'',7,11.17,38,,32,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2421,,Frank Williams,Frank,Williams,PG,,,,73.5,6' 1.5'',,,100.5,8' 4.5'',212,80,6' 8'',,11.73,31,,26,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2410,,Fred Jones,Fred,Jones,SG,,,,74.25,6' 2.25'',,,100,8' 4'',218,84,7' 0'',,11.12,37.5,,33.5,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2465,,George Williams,George,Williams,PF-SF,,,,77.75,6' 5.75'',,,103,8' 7'',214,84.5,7' 0.5'',11,11.21,39,,33.5,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12069,,Greg Harrington,Greg,Harrington,PG,,,,73,6' 1'',,,97,8' 1'',183,75.75,6' 3.75'',15,12.06,34,,28.5,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12055,,Immanuel McElroy,Immanuel,McElroy,SG,,,,74.25,6' 2.25'',,,100,8' 4'',191,78.5,6' 6.5'',9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12064,,Israel Sheinfeld,Israel,Sheinfeld,PF-C,,,,80.25,6' 8.25'',,,106.5,8' 10.5'',239,81.75,6' 9.75'',8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2452,,J.R. Bremer,J.R.,Bremer,SG-PG,,,,73.25,6' 1.25'',,,96,8' 0'',188,74.25,6' 2.25'',24,10.93,35.5,,30,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2457,,Jannero Pargo,Jannero,Pargo,PG,,,,72.25,6' 0.25'',,,96,8' 0'',168,74.5,6' 2.5'',5,11.11,29.5,,25.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2407,,Jared Jeffries,Jared,Jeffries,PF,,,,82,6' 10'',,,109,9' 1'',230,84.5,7' 0.5'',9,11.73,30,,26,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12049,,Jason Jennings,Jason,Jennings,C,,,,83.25,6' 11.25'',,,111,9' 3'',249,91,7' 7'',8,11.92,32,,29,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2398,,Jay Williams,Jay,Williams,PG,,,,72.25,6' 0.25'',,,97,8' 1'',197,75.5,6' 3.5'',10,10.34,36,,28.5,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12297,,Jobey Thomas,Jobey,Thomas,SG,,,,74.75,6' 2.75'',,,99.5,8' 3.5'',183,77.75,6' 5.75'',13,11.46,32,,26,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2422,,John Salmons,John,Salmons,SF-SG,,,,77.5,6' 5.5'',,,104,8' 8'',207,82.25,6' 10.25'',12,11.35,34.5,,30.5,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,201324,,Julian Sensley,Julian,Sensley,PF-SF,,,,79,6' 7'',,,105.5,8' 9.5'',228,83.5,6' 11.5'',8,11.85,31.5,,27.5,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2416,,Kareem Rush,Kareem,Rush,SG-SF,,,,76.75,6' 4.75'',,,103.5,8' 7.5'',199,81.75,6' 9.75'',15,11.86,30,,26,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12054,,Kei Madison,Kei,Madison,SF,,,,79.75,6' 7.75'',,,107,8' 11'',216,84.5,7' 0.5'',6,11.74,34.5,,27.5,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2677,,Kevin Lyde,Kevin,Lyde,C-PF,,,,80.75,6' 8.75'',,,109.5,9' 1.5'',278,86,7' 2'',13,12.97,30.5,,27.5,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12051,,Kris Lang,Kris,Lang,C-PF,,,,81.25,6' 9.25'',,,109,9' 1'',242,83.75,6' 11.75'',19,11.36,29,,28,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12287,,Lee Benson,Lee,Benson,SF-PF,,,,80.25,6' 8.25'',,,109,9' 1'',217,85.75,7' 1.75'',14,11.44,32.5,,27.5,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12043,,Lenny Cooke,Lenny,Cooke,SG-SF,,,,77.5,6' 5.5'',,,107,8' 11'',214,85,7' 1'',0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2495,,Lonnie Jones,Lonnie,Jones,C-PF,,,,82.25,6' 10.25'',,,112,9' 4'',230,86.25,7' 2.25'',15,11.8,31.5,,30.5,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2437,,Lonny Baxter,Lonny,Baxter,PF-C,,,,78.25,6' 6.25'',,,107.5,8' 11.5'',264,85.5,7' 1.5'',14,11.77,32.5,,28,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12286,,Lubos Barton,Lubos,Barton,SF-SG,,,,78.5,6' 6.5'',,,107,8' 11'',221,84,7' 0'',14,11.2,31.5,,25.5,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2458,,Luke Recker,Luke,Recker,SG-SF,,,,76.75,6' 4.75'',,,101,8' 5'',198,79,6' 7'',13,10.78,31,,25.5,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2696,,Lynn Greer,Lynn,Greer,PG,,,,72.25,6' 0.25'',,,94.5,7' 10.5'',170,73,6' 1'',12,11.24,36.5,,29.5,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2409,,Marcus Haislip,Marcus,Haislip,PF,,,,80.5,6' 8.5'',,,107,8' 11'',221,84,7' 0'',8,11.35,36.5,,33.5,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2445,,Marcus Taylor,Marcus,Taylor,PG,,,,73,6' 1'',,,98.5,8' 2.5'',181,76.5,6' 4.5'',4,11.25,33.5,,27.5,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2435,,Mario Kasun,Mario,Kasun,C,,,,83.75,6' 11.75'',,,109,9' 1'',260,83.5,6' 11.5'',12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2440,,Matt Barnes,Matt,Barnes,SF,,,,78.75,6' 6.75'',,,96.5,8' 0.5'',226,81,6' 9'',11,10.68,40.5,,35.5,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2486,,Maurice Baker,Maurice,Baker,PG,,,,71.75,5' 11.75'',,,96,8' 0'',178,76,6' 4'',2,12.19,33,,29.5,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2408,,Melvin Ely,Melvin,Ely,PF,,,,81,6' 9'',,,111,9' 3'',240,88,7' 4'',7,11.96,29,,26,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2399,,Mike Dunleavy,Mike,Dunleavy,SF,,,,80,6' 8'',,,106,8' 10'',230,81,6' 9'',11,11.55,29,,24.5,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12291,,Mire Chatman,Mire,Chatman,PG-SG,,,,72,6' 0'',,,98,8' 2'',174,78,6' 6'',1,11.12,33,,29,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12052,,Muhammed Lasege,Muhammed,Lasege,C-PF,,,,80.75,6' 8.75'',,,108.5,9' 0.5'',228,86,7' 2'',18,12.96,30,,27.5,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2403,,Nene  ,Nene, ,PF,,,,81.25,6' 9.25'',,,109,9' 1'',253,88.5,7' 4.5'',16,10.73,34,,30,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12047,,Peter Fehse,Peter,Fehse,PF-C,,,,82,6' 10'',,,109,9' 1'',220,84.5,7' 0.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2453,,Predrag Savovic,Predrag,Savovic,SG,,,,76.75,6' 4.75'',,,102,8' 6'',212,79,6' 7'',13,10.94,28.5,,22.5,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12065,,Preston Shumpert,Preston,Shumpert,SF,,,,78,6' 6'',,,103.5,8' 7.5'',197,80.5,6' 8.5'',9,11.03,29,,28.5,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2417,,Qyntel Woods,Qyntel,Woods,SF-SG,,,,79,6' 7'',,,105,8' 9'',213,82,6' 10'',2,11.94,34.5,,33.5,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2450,,Randy Holcomb,Randy,Holcomb,SF-PF,,,,79,6' 7'',,,105,8' 9'',225,85,7' 1'',15,12.85,35.5,,29.5,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2446,,Rasual Butler,Rasual,Butler,SF,,,,78.75,6' 6.75'',,,105.5,8' 9.5'',198,84,7' 0'',10,11.54,37.5,,31.5,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2501,,Reggie Evans,Reggie,Evans,PF,,,,79.5,6' 7.5'',,,107.5,8' 11.5'',250,86.5,7' 2.5'',15,12.73,29.5,,26,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2425,,Robert Archibald,Robert,Archibald,PF-C,,,,82,6' 10'',,,109.5,9' 1.5'',250,83.75,6' 11.75'',10,11.34,27.5,,24,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12067,,Rod Grizzard,Rod,Grizzard,SF-SG,,,,78,6' 6'',,,107,8' 11'',193,84,7' 0'',6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12061,,Rolan Roberts,Rolan,Roberts,PF,,,,77.75,6' 5.75'',,,105.5,8' 9.5'',241,85,7' 1'',16,11.36,37.5,,32.5,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2436,,Ronald Murray,Ronald,Murray,SG,,,,75,6' 3'',,,100.5,8' 4.5'',197,79.5,6' 7.5'',9,11.13,36.5,,31,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2415,,Ryan Humphrey,Ryan,Humphrey,PF-SF,,,,78,6' 6'',,,104.5,8' 8.5'',223,84,7' 0'',13,11.75,37.5,,31.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12050,,Sean Kennedy,Sean,Kennedy,PG,,,,72.75,6' 0.75'',,,96,8' 0'',182,74.5,6' 2.5'',0,11.64,26.5,,22.5,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2470,,Smush Parker,Smush,Parker,PG-SG,,,,74.5,6' 2.5'',,,107.5,8' 11.5'',179,82,6' 10'',1,12.3,28.5,,21,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12053,,Steve Logan,Steve,Logan,PG,,,,70,5' 10'',,,92.5,7' 8.5'',207,71.75,5' 11.75'',11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12289,,Sylvere Bryan,Sylvere,Bryan,PF,,,,81,6' 9'',,,109.5,9' 1.5'',226,88.5,7' 4.5'',13,12.03,29.5,,28.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2447,,Tamar Slay,Tamar,Slay,SF,,,,78.75,6' 6.75'',,,104,8' 8'',203,83.5,6' 11.5'',11,10.94,38,,32.5,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12045,,Teddy Dupay,Teddy,Dupay,PG,,,,69.5,5' 9.5'',,,90.5,7' 6.5'',178,70.75,5' 10.75'',16,10.53,33,,28,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2432,,Tito Maddox,Tito,Maddox,PG,,,,75,6' 3'',,,99,8' 3'',200,77,6' 5'',0,12.2,32.5,,27,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12062,,Travis Robinson,Travis,Robinson,SF,,,,77.25,6' 5.25'',,,104.5,8' 8.5'',211,82.5,6' 10.5'',3,11.96,33,,26,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12059,,Uche Okafor,Uche,Okafor,PF-C,,,,81,6' 9'',,,112,9' 4'',229,89.5,7' 5.5'',10,14.45,25,,24.5,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2617,,Udonis Haslem,Udonis,Haslem,PF,,,,79.75,6' 7.75'',,,107,8' 11'',250,83,6' 11'',22,11.8,33.5,,28.5,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2428,,Vincent Yarbrough,Vincent,Yarbrough,SF,,,,77.5,6' 5.5'',,,104.5,8' 8.5'',202,84.5,7' 0.5'',10,11.7,34,,30,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12033,,Adam Allenspach,Adam,Allenspach,C,12.4,,,83.5,6' 11.5'',,,107,8' 11'',259,84.5,7' 0.5'',16,11.9,31,,28.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2228,,Alton Ford,Alton,Ford,PF,8,,,80.25,6' 8.25'',,,102.5,8' 6.5'',271,82.5,6' 10.5'',21,11.7,36.5,,34.5,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12155,,Andre Hutson,Andre,Hutson,PF,11.7,,,80.25,6' 8.25'',,,105.5,8' 9.5'',244,83.75,6' 11.75'',17,11.25,32.5,,29,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12039,,Anthony Evans,Anthony,Evans,PF,12.9,,,78,6' 6'',,,101.5,8' 5.5'',267,83.5,6' 11.5'',18,12.56,33,,31.5,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12150,,Benjamin Eze,Benjamin,Eze,C-PF,3.9,,,80.75,6' 8.75'',,,109,9' 1'',232,90,7' 6'',14,13.05,32,,29,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2250,,Bobby Simmons,Bobby,Simmons,SF,6.7,,,78.25,6' 6.25'',,,105,8' 9'',235,84.25,7' 0.25'',12,11.69,34,,27.5,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2220,,Brandon Armstrong,Brandon,Armstrong,SG,9.3,,,75.5,6' 3.5'',,,99.5,8' 3.5'',188,81.5,6' 9.5'',6,10.91,37,,30,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2217,,Brendan Haywood,Brendan,Haywood,C,12.9,,,83.75,6' 11.75'',,,113.5,9' 5.5'',266,90.5,7' 6.5'',17,12.87,28.5,,27,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12040,,Brent Wright,Brent,Wright,PF-SF,12.4,,,79.75,6' 7.75'',,,105.5,8' 9.5'',236,85.5,7' 1.5'',19,12.25,29,,23,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2243,,Brian Scalabrine,Brian,Scalabrine,PF-SF,13.6,,,80.75,6' 8.75'',,,105.5,8' 9.5'',241,81.75,6' 9.75'',14,11.75,30.5,,27,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,12035,,Calvin Bowman,Calvin,Bowman,PF,8.6,,,80.75,6' 8.75'',,,104,8' 8'',214,83.5,6' 11.5'',7,11.96,34.5,,28.5,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
